Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth,Dpeth
10.064000000000002,9.52,9.52,9.52,9.52,9.52,9.52,9.52
0.272,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002
0.544,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002
0.8160000000000001,10.336,10.336,10.336,10.336,10.336,10.336,10.336
1.088,10.608,10.608,10.608,10.608,10.608,10.608,10.608
1.36,0.272,0.272,0.272,0.272,0.272,0.272,0.272
1.632,0.544,0.544,0.544,0.544,0.544,0.544,0.544
1.904,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001
2.176,1.088,1.088,1.088,1.088,1.088,1.088,1.088
2.4480000000000004,1.36,1.36,1.36,1.36,1.36,1.36,1.36
2.72,1.632,1.632,1.632,1.632,1.632,1.632,1.632
2.992,1.904,1.904,1.904,1.904,1.904,1.904,1.904
3.264,2.176,2.176,2.176,2.176,2.176,2.176,2.176
3.5360000000000005,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004
3.808,2.72,2.72,2.72,2.72,2.72,2.72,2.72
4.08,2.992,2.992,2.992,2.992,2.992,2.992,2.992
4.352,3.264,3.264,3.264,3.264,3.264,3.264,3.264
4.6240000000000006,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005
4.896000000000001,3.808,3.808,3.808,3.808,3.808,3.808,3.808
5.168,4.08,4.08,4.08,4.08,4.08,4.08,4.08
5.44,4.352,4.352,4.352,4.352,4.352,4.352,4.352
5.712,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006
5.984,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001
6.256,5.168,5.168,5.168,5.168,5.168,5.168,5.168
6.5280000000000005,5.44,5.44,5.44,5.44,5.44,5.44,5.44
6.800000000000001,5.712,5.712,5.712,5.712,5.712,5.712,5.712
7.072000000000001,5.984,5.984,5.984,5.984,5.984,5.984,5.984
7.344,6.256,6.256,6.256,6.256,6.256,6.256,6.256
7.616,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005
7.888000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001
8.16,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001
8.432,7.344,7.344,7.344,7.344,7.344,7.344,7.344
8.704,7.616,7.616,7.616,7.616,7.616,7.616,7.616
8.976,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001
9.248,8.16,8.16,8.16,8.16,8.16,8.16,8.16
9.52,8.432,8.432,8.432,8.432,8.432,8.432,8.432
9.792000000000002,8.704,8.704,8.704,8.704,8.704,8.704,8.704
0.272,8.976,8.976,8.976,8.976,8.976,8.976,8.976
0.544,9.248,9.248,9.248,9.248,9.248,9.248,9.248
0.8160000000000001,9.52,9.52,9.52,9.52,9.52,9.52,9.52
1.088,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002
1.36,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002
1.632,10.336,10.336,10.336,10.336,10.336,10.336,10.336
1.904,10.608,10.608,10.608,10.608,10.608,10.608,10.608
2.176,0.272,0.272,0.272,0.272,0.272,0.272,0.272
2.4480000000000004,0.544,0.544,0.544,0.544,0.544,0.544,0.544
2.72,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001
2.992,1.088,1.088,1.088,1.088,1.088,1.088,1.088
3.264,1.36,1.36,1.36,1.36,1.36,1.36,1.36
3.5360000000000005,1.632,1.632,1.632,1.632,1.632,1.632,1.632
3.808,1.904,1.904,1.904,1.904,1.904,1.904,1.904
4.08,2.176,2.176,2.176,2.176,2.176,2.176,2.176
4.352,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004
4.6240000000000006,2.72,2.72,2.72,2.72,2.72,2.72,2.72
4.896000000000001,2.992,2.992,2.992,2.992,2.992,2.992,2.992
5.168,3.264,3.264,3.264,3.264,3.264,3.264,3.264
5.44,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005
5.712,3.808,3.808,3.808,3.808,3.808,3.808,3.808
5.984,4.08,4.08,4.08,4.08,4.08,4.08,4.08
6.256,4.352,4.352,4.352,4.352,4.352,4.352,4.352
6.5280000000000005,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006
6.800000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001
7.072000000000001,5.168,5.168,5.168,5.168,5.168,5.168,5.168
7.344,5.44,5.44,5.44,5.44,5.44,5.44,5.44
7.616,5.712,5.712,5.712,5.712,5.712,5.712,5.712
7.888000000000001,5.984,5.984,5.984,5.984,5.984,5.984,5.984
8.16,6.256,6.256,6.256,6.256,6.256,6.256,6.256
8.432,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005
8.704,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001
8.976,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001
9.248,7.344,7.344,7.344,7.344,7.344,7.344,7.344
9.52,7.616,7.616,7.616,7.616,7.616,7.616,7.616
0.272,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001
0.544,8.16,8.16,8.16,8.16,8.16,8.16,8.16
0.8160000000000001,8.432,8.432,8.432,8.432,8.432,8.432,8.432
1.088,8.704,8.704,8.704,8.704,8.704,8.704,8.704
1.36,8.976,8.976,8.976,8.976,8.976,8.976,8.976
1.632,9.248,9.248,9.248,9.248,9.248,9.248,9.248
1.904,9.52,9.52,9.52,9.52,9.52,9.52,9.52
2.176,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002
2.4480000000000004,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002
2.72,10.336,10.336,10.336,10.336,10.336,10.336,10.336
2.992,10.608,10.608,10.608,10.608,10.608,10.608,10.608
3.264,0.272,0.272,0.272,0.272,0.272,0.272,0.272
3.5360000000000005,0.544,0.544,0.544,0.544,0.544,0.544,0.544
3.808,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001
4.08,1.088,1.088,1.088,1.088,1.088,1.088,1.088
4.352,1.36,1.36,1.36,1.36,1.36,1.36,1.36
4.6240000000000006,1.632,1.632,1.632,1.632,1.632,1.632,1.632
4.896000000000001,1.904,1.904,1.904,1.904,1.904,1.904,1.904
5.168,2.176,2.176,2.176,2.176,2.176,2.176,2.176
5.44,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004
5.712,2.72,2.72,2.72,2.72,2.72,2.72,2.72
5.984,2.992,2.992,2.992,2.992,2.992,2.992,2.992
6.256,3.264,3.264,3.264,3.264,3.264,3.264,3.264
6.5280000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005
6.800000000000001,3.808,3.808,3.808,3.808,3.808,3.808,3.808
7.072000000000001,4.08,4.08,4.08,4.08,4.08,4.08,4.08
7.344,4.352,4.352,4.352,4.352,4.352,4.352,4.352
7.616,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006
7.888000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001
8.16,5.168,5.168,5.168,5.168,5.168,5.168,5.168
8.432,5.44,5.44,5.44,5.44,5.44,5.44,5.44
8.704,5.712,5.712,5.712,5.712,5.712,5.712,5.712
8.976,5.984,5.984,5.984,5.984,5.984,5.984,5.984
9.248,6.256,6.256,6.256,6.256,6.256,6.256,6.256
0.272,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005
0.544,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001
0.8160000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001
1.088,7.344,7.344,7.344,7.344,7.344,7.344,7.344
1.36,7.616,7.616,7.616,7.616,7.616,7.616,7.616
1.632,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001
1.904,8.16,8.16,8.16,8.16,8.16,8.16,8.16
2.176,8.432,8.432,8.432,8.432,8.432,8.432,8.432
2.4480000000000004,8.704,8.704,8.704,8.704,8.704,8.704,8.704
2.72,8.976,8.976,8.976,8.976,8.976,8.976,8.976
2.992,9.248,9.248,9.248,9.248,9.248,9.248,9.248
3.264,9.52,9.52,9.52,9.52,9.52,9.52,9.52
3.5360000000000005,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002
3.808,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002
4.08,10.336,10.336,10.336,10.336,10.336,10.336,10.336
4.352,10.608,10.608,10.608,10.608,10.608,10.608,0.272
4.6240000000000006,0.272,0.272,0.272,0.272,0.272,0.272,0.544
4.896000000000001,0.544,0.544,0.544,0.544,0.544,0.544,0.8160000000000001
5.168,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,1.088
5.44,1.088,1.088,1.088,1.088,1.088,1.088,1.36
5.712,1.36,1.36,1.36,1.36,1.36,1.36,1.632
5.984,1.632,1.632,1.632,1.632,1.632,1.632,1.904
6.256,1.904,1.904,1.904,1.904,1.904,1.904,2.176
6.5280000000000005,2.176,2.176,2.176,2.176,2.176,2.176,2.4480000000000004
6.800000000000001,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.72
7.072000000000001,2.72,2.72,2.72,2.72,2.72,2.72,2.992
7.344,2.992,2.992,2.992,2.992,2.992,2.992,3.264
7.616,3.264,3.264,3.264,3.264,3.264,3.264,3.5360000000000005
7.888000000000001,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.808
8.16,3.808,3.808,3.808,3.808,3.808,3.808,4.08
8.432,4.08,4.08,4.08,4.08,4.08,4.08,4.352
8.704,4.352,4.352,4.352,4.352,4.352,4.352,4.6240000000000006
8.976,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.896000000000001
0.272,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,5.168
0.544,5.168,5.168,5.168,5.168,5.168,5.168,5.44
0.8160000000000001,5.44,5.44,5.44,5.44,5.44,5.44,5.712
1.088,5.712,5.712,5.712,5.712,5.712,5.712,5.984
1.36,5.984,5.984,5.984,5.984,5.984,5.984,6.256
1.632,6.256,6.256,6.256,6.256,6.256,6.256,6.5280000000000005
1.904,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.800000000000001
2.176,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,7.072000000000001
2.4480000000000004,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.344
2.72,7.344,7.344,7.344,7.344,7.344,7.344,7.616
2.992,7.616,7.616,7.616,7.616,7.616,7.616,7.888000000000001
3.264,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,8.16
3.5360000000000005,8.16,8.16,8.16,8.16,8.16,8.16,8.432
3.808,8.432,8.432,8.432,8.432,8.432,8.432,8.704
4.08,8.704,8.704,8.704,8.704,8.704,8.704,8.976
4.352,8.976,8.976,8.976,8.976,8.976,8.976,9.248
4.6240000000000006,9.248,9.248,9.248,9.248,9.248,9.248,9.52
4.896000000000001,9.52,9.52,9.52,9.52,9.52,9.52,9.792000000000002
5.168,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,0.272
5.44,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,0.544
5.712,10.336,10.336,10.336,10.336,10.336,10.336,0.8160000000000001
5.984,10.608,10.608,10.608,10.608,10.608,10.608,1.088
6.256,0.272,0.272,0.272,0.272,0.272,0.272,1.36
6.5280000000000005,0.544,0.544,0.544,0.544,0.544,0.544,1.632
6.800000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,1.904
7.072000000000001,1.088,1.088,1.088,1.088,1.088,1.088,2.176
7.344,1.36,1.36,1.36,1.36,1.36,1.36,2.4480000000000004
7.616,1.632,1.632,1.632,1.632,1.632,1.632,2.72
7.888000000000001,1.904,1.904,1.904,1.904,1.904,1.904,2.992
8.16,2.176,2.176,2.176,2.176,2.176,2.176,3.264
8.432,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,3.5360000000000005
8.704,2.72,2.72,2.72,2.72,2.72,2.72,3.808
8.976,2.992,2.992,2.992,2.992,2.992,2.992,4.08
0.272,3.264,3.264,3.264,3.264,3.264,3.264,4.352
0.544,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,4.6240000000000006
0.8160000000000001,3.808,3.808,3.808,3.808,3.808,3.808,4.896000000000001
1.088,4.08,4.08,4.08,4.08,4.08,4.08,5.168
1.36,4.352,4.352,4.352,4.352,4.352,4.352,5.44
1.632,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,5.712
1.904,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,5.984
2.176,5.168,5.168,5.168,5.168,5.168,5.168,6.256
2.4480000000000004,5.44,5.44,5.44,5.44,5.44,5.44,6.5280000000000005
2.72,5.712,5.712,5.712,5.712,5.712,5.712,6.800000000000001
2.992,5.984,5.984,5.984,5.984,5.984,5.984,7.072000000000001
3.264,6.256,6.256,6.256,6.256,6.256,6.256,7.344
3.5360000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,6.5280000000000005,7.616
3.808,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,6.800000000000001,7.888000000000001
4.08,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,7.072000000000001,8.16
4.352,7.344,7.344,7.344,7.344,7.344,7.344,8.432
4.6240000000000006,7.616,7.616,7.616,7.616,7.616,7.616,8.704
4.896000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,7.888000000000001,8.976
5.168,8.16,8.16,8.16,8.16,8.16,8.16,9.248
5.44,8.432,8.432,8.432,8.432,8.432,8.432,9.52
5.712,8.704,8.704,8.704,8.704,8.704,8.704,9.792000000000002
5.984,8.976,8.976,8.976,8.976,8.976,8.976,10.064000000000002
6.256,9.248,9.248,9.248,9.248,9.248,9.248,10.336
6.5280000000000005,9.52,9.52,9.52,9.52,9.52,9.52,0.272
6.800000000000001,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,9.792000000000002,0.544
7.072000000000001,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,10.064000000000002,0.8160000000000001
7.344,10.336,10.336,10.336,10.336,10.336,10.336,1.088
7.616,10.608,10.608,10.608,10.608,10.608,10.608,1.36
7.888000000000001,0.272,0.272,0.272,0.272,0.272,0.272,1.632
8.16,0.544,0.544,0.544,0.544,0.544,0.544,1.904
0.272,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,0.8160000000000001,2.176
0.544,1.088,1.088,1.088,1.088,1.088,1.088,2.4480000000000004
0.8160000000000001,1.36,1.36,1.36,1.36,1.36,1.36,2.72
1.088,1.632,1.632,1.632,1.632,1.632,1.632,2.992
1.36,1.904,1.904,1.904,1.904,1.904,1.904,3.264
1.632,2.176,2.176,2.176,2.176,2.176,2.176,3.5360000000000005
1.904,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,2.4480000000000004,3.808
2.176,2.72,2.72,2.72,2.72,2.72,2.72,4.08
2.4480000000000004,2.992,2.992,2.992,2.992,2.992,2.992,4.352
2.72,3.264,3.264,3.264,3.264,3.264,3.264,4.6240000000000006
2.992,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,3.5360000000000005,4.896000000000001
3.264,3.808,3.808,3.808,3.808,3.808,3.808,5.168
3.5360000000000005,4.08,4.08,4.08,4.08,4.08,4.08,5.44
3.808,4.352,4.352,4.352,4.352,4.352,4.352,5.712
4.08,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,4.6240000000000006,5.984
4.352,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,4.896000000000001,6.256
