time,time,time,time,time,time,time,time
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
967.0,967.0,967.0,967.0,967.0,967.0,967.0,967.0
